,date,Ticker,COMPANY,GICS Sector,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16,SDG_17,SDG_Mean,MA_7day_1,MA_7day_2,MA_7day_3,MA_7day_4,MA_7day_5,MA_7day_6,MA_7day_7,MA_7day_8,MA_7day_9,MA_7day_10,MA_7day_11,MA_7day_12,MA_7day_13,MA_7day_14,MA_7day_15,MA_7day_16,MA_7day_17,MA_7day_Mean,MA_60day_1,MA_60day_2,MA_60day_3,MA_60day_4,MA_60day_5,MA_60day_6,MA_60day_7,MA_60day_8,MA_60day_9,MA_60day_10,MA_60day_11,MA_60day_12,MA_60day_13,MA_60day_14,MA_60day_15,MA_60day_16,MA_60day_17,MA_60day_Mean,SDG_1_std,SDG_2_std,SDG_3_std,SDG_4_std,SDG_5_std,SDG_6_std,SDG_7_std,SDG_8_std,SDG_9_std,SDG_10_std,SDG_11_std,SDG_12_std,SDG_13_std,SDG_14_std,SDG_15_std,SDG_16_std,SDG_17_std,SDG_std_Mean,SDG_1_count,SDG_2_count,SDG_3_count,SDG_4_count,SDG_5_count,SDG_6_count,SDG_7_count,SDG_8_count,SDG_9_count,SDG_10_count,SDG_11_count,SDG_12_count,SDG_13_count,SDG_14_count,SDG_15_count,SDG_16_count,SDG_17_count,SDG_count_Mean
1440,2020-07-13,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,-2.3972602739726,-3.673784515415857,-1.54084800747935,-2.3972602739726,,,-2.3972602739726,-2.304106977412052,,-3.0198221899664297,-2.304106977412052,-2.3972602739726,,,,-3.684251318567723,-2.3972602739726,-2.592111032374224,-2.4714993292255447,-2.8392272582968667,-1.015986559620224,-0.9612605020412486,-0.8280394003614873,-0.4566767576788087,-0.45997042997471166,-1.377460961203098,-0.9482677071476714,-1.54645436037723,-1.1697309956292763,-0.7794972338084342,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.5942114038917783,-0.3787237878318503,-1.4379609588310964,,-2.2247565607798108,-0.31598444638528006,0.02406890708306254,,,0.13914845908050594,-0.348142923117027,-0.2428475278057862,-0.2880149572909668,-0.4492818623426151,-0.24195797753162118,-0.1787989686809138,,-0.1879988447822242,-0.5511194590768442,,-0.4388434803953214,2.0,1.2389707943258124,3.1871717842085703,2.0,,,2.0,3.2452071216572724,,0.8804355050154562,3.2452071216572724,2.0,,,,1.5172065185660055,2.0,2.1194726223118536,1.0,4.0,4.0,1.0,,,1.0,5.0,,2.0,5.0,1.0,,,,3.0,1.0,2.5454545454545454
1441,2020-07-14,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-2.1052631578947403,-2.1052631578947403,,,,-0.21929824561403488,,,-2.1052631578947403,,,,,,,-1.6337719298245639,-2.4714993292255447,-2.8392272582968667,-0.8577282718385673,-0.9195029917650321,-0.8280394003614873,-0.4566767576788087,-0.45997042997471166,-0.9809038214890313,-0.9482677071476714,-1.54645436037723,-0.9843423702661869,-0.7794972338084342,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.5942114038917783,-0.3787237878318503,-1.3777588689556648,,-2.2247565607798108,-0.3428924965487419,-0.026862647117656742,,,0.13914845908050594,-0.35313069008882175,-0.2428475278057862,-0.2880149572909668,-0.46987365273964155,-0.24195797753162118,-0.1787989686809138,,-0.1879988447822242,-0.5511194590768442,,-0.449125886931202,,,2.0,2.0,,,,2.6671571571071566,,,2.0,,,,,,,2.1667892892767893,,,1.0,1.0,,,,2.0,,,1.0,,,,,,,1.25
1442,2020-07-15,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,-1.2796735905044498,-1.7414527406113436,-2.78070497822761,-2.9150367501754872,-3.0745449793439756,-1.2796735905044498,-2.9738649959614567,-2.78070497822761,-3.1758532924256366,-2.8932786149497565,-2.78070497822761,,,,,-2.8932786149497565,-0.162866449511401,-2.36397219643235,-1.9152051995942572,-2.550965908815567,-1.2198714273465148,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-1.4222141584691637,-1.4237366848876867,-1.9528038454968941,-1.3567811918193444,-0.7794972338084342,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.8382886356699517,-0.38739894421893284,-1.6219367786249945,-2.117069600930176,-2.2140239298717566,-0.43049890029836047,-0.16832974997421937,,,-0.08781519217448903,-0.4714589490157019,-0.3526136537090342,-0.39518771768405775,-0.5592611753435192,-0.24195797753162118,-0.1787989686809138,,-0.1879988447822242,-0.6361593843440635,,-0.6718861079614751,2.0,1.853141359367019,1.6156620981459395,1.4801645744255478,1.9668309350576882,2.0,1.4672127959990298,1.6156620981459395,1.264254462834204,1.7395358862379553,1.6156620981459395,,,,,1.7395358862379553,2.0,1.7198201688151706,1.0,3.0,7.0,4.0,4.0,1.0,3.0,7.0,4.0,6.0,7.0,,,,,6.0,1.0,4.153846153846154
1443,2020-07-16,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-1.7734284712703434,,,,,-1.7734284712703434,-5.132450331125829,-1.7734284712703434,-1.7734284712703434,,,,,-2.0153270170163635,-2.32198142414861,-2.366210379624597,-1.9152051995942572,-2.550965908815567,-1.0843059125919932,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-1.2559566442209324,-1.566046591948783,-1.6887805618213625,-1.1828093820649628,-0.7794972338084342,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.5889123614316127,-0.554674624729445,-1.5678558123714026,-2.117069600930176,-2.2140239298717566,-0.4467741915063091,-0.16832974997421937,,,-0.08781519217448903,-0.4979124826841742,-0.4186510905618977,-0.4181580222263859,-0.5717445372328538,-0.24195797753162118,-0.1787989686809138,,-0.1879988447822242,-0.6581092386608911,,-0.68700304509145,,,3.6642242776752703,,,,,3.6642242776752703,2.0,3.6642242776752703,3.6642242776752703,,,,,3.281215366693377,2.0,3.1340160681992084,,,3.0,,,,,3.0,1.0,3.0,3.0,,,,,3.0,1.0,2.4285714285714284
1444,2020-07-17,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,-1.64203612479475,-1.64203612479475,,,,,0.265938459341755,,,-1.64203612479475,-1.64203612479475,,,,-0.626959247648904,,-1.1548608812476915,-1.9152051995942572,-2.0326552345597366,-0.9160535070155934,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-0.8675207255535391,-1.566046591948783,-1.6887805618213625,-0.9771675477419682,-0.7945764319870253,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-1.2908663494006472,-0.554674624729445,-1.4484951576350642,-2.117069600930176,-2.1537662387988123,-0.4639513443031444,-0.16832974997421937,,,-0.08781519217448903,-0.4929731388844842,-0.4186510905618977,-0.4181580222263859,-0.5843339129259323,-0.263586563628544,-0.1787989686809138,,-0.1879988447822242,-0.6758289497192056,,-0.6888055804847376,,2.0,2.0,,,,,2.6982835335490107,,,2.0,2.0,,,,0.7902704561314372,,1.9147589982800748,,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,4.0,,1.6666666666666667
1445,2020-07-18,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,-0.486759202236013,,-0.486759202236013,-1.9152051995942572,-2.0326552345597366,-0.9160535070155934,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-0.8675207255535391,-1.566046591948783,-1.6887805618213625,-0.9771675477419682,-0.7945764319870253,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-0.9860452834960212,-0.554674624729445,-1.4219668869405453,-2.117069600930176,-2.1537662387988123,-0.4639513443031444,-0.16832974997421937,,,-0.08781519217448903,-0.4929731388844842,-0.4186510905618977,-0.4181580222263859,-0.5843339129259323,-0.263586563628544,-0.1787989686809138,,-0.1879988447822242,-0.6900569320704736,,-0.6902387169814612,,,,,,,,,,,,,,,,0.011724258534996682,,0.011724258534996682,,,,,,,,,,,,,,,,2.0,,2.0
1446,2020-07-19,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-0.9160535070155934,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-0.8675207255535391,-1.566046591948783,-1.6887805618213625,-0.9771675477419682,-0.7945764319870253,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-0.9860452834960212,-0.554674624729445,-1.4219668869405453,-2.117069600930176,-2.1537662387988123,-0.4639513443031444,-0.16832974997421937,,,-0.08781519217448903,-0.4929731388844842,-0.4186510905618977,-0.4181580222263859,-0.5843339129259323,-0.263586563628544,-0.1787989686809138,,-0.1879988447822242,-0.6900569320704736,,-0.6902387169814612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,2020-07-20,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-0.9855050285468084,,,,,-2.38095238095238,,-0.4576659038901599,-0.5203559110782847,-2.38095238095238,,,,-0.9855050285468084,-0.4576659038901599,-1.1669432196938545,-1.9152051995942572,-2.0326552345597366,-0.8776853313753669,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-0.7936877500037721,-1.566046591948783,-1.2453595136628635,-0.8250806598365577,-0.8579164974462022,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-0.8818764194497151,-0.47674388444738425,-1.3571391502281327,-2.117069600930176,-2.1537662387988123,-0.4868374552990922,-0.16832974997421937,,,-0.08781519217448903,-0.5271626134747869,-0.4186510905618977,-0.4240608305611581,-0.599023802829366,-0.29730297121116284,-0.1787989686809138,,-0.1879988447822242,-0.7184395267350403,,-0.7028266851779621,,,0.9558837691190841,,,,,2.0,,2.0,0.2690510382947429,2.0,,,,0.9558837691190841,2.0,1.4544026537904158,,,4.0,,,,,1.0,,1.0,3.0,1.0,,,,4.0,1.0,2.142857142857143
1448,2020-07-21,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.5333333333333329,,,,,,,,,,0.5333333333333329,-1.9152051995942572,-2.0326552345597366,-0.8776853313753669,-1.3902548313097733,-1.197019128644781,-0.42442684058141655,-1.1448853872897156,-0.4733112126796096,-1.566046591948783,-1.2453595136628635,-0.8250806598365577,-0.8579164974462022,-0.6255915722364638,-0.29018761632498674,-0.6345640474901373,-0.8818764194497151,-0.47674388444738425,-1.3346719809711813,-2.117069600930176,-2.1537662387988123,-0.4868374552990922,-0.16832974997421937,,,-0.08781519217448903,-0.5166356161774812,-0.4186510905618977,-0.4240608305611581,-0.599023802829366,-0.29730297121116284,-0.1787989686809138,,-0.1879988447822242,-0.7184395267350403,,-0.7020347142730503,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0
1449,2020-07-22,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-1.6250999878160548,,-2.9543419874664303,-2.9543419874664303,,-1.6250999878160548,,-2.9543419874664303,-1.6250999878160548,-2.9543419874664303,-0.29585798816568,,-0.29585798816568,-1.6250999878160548,,-1.8909483877461297,-1.9152051995942572,-2.0326552345597366,-0.8371511749630806,-1.3902548313097733,-1.2416484450124112,-0.5914057718675493,-1.1448853872897156,-0.5393494216647893,-1.566046591948783,-1.080304425370754,-0.7775862587945372,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.8218782793645976,-0.47674388444738425,-1.3233887620688098,-2.117069600930176,-2.1537662387988123,-0.5154225363271775,-0.16832974997421937,,,-0.08781519217448903,-0.5531772442008251,-0.4186510905618977,-0.4640732003543174,-0.6245266876116945,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7477791961570859,,-0.7203652801866601,,,1.879832063581493,,2.0,2.0,,1.879832063581493,,2.0,1.879832063581493,2.0,2.0,,2.0,1.879832063581493,,1.951932825432597,,,2.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,1.0,,1.0,2.0,,1.4
1450,2020-07-23,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-0.8371511749630806,-1.3902548313097733,-1.2416484450124112,-0.5914057718675493,-1.1448853872897156,-0.5393494216647893,-1.566046591948783,-1.080304425370754,-0.7775862587945372,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.8218782793645976,-0.47674388444738425,-1.3233887620688098,-2.117069600930176,-2.1537662387988123,-0.5154225363271775,-0.16832974997421937,,,-0.08781519217448903,-0.5531772442008251,-0.4186510905618977,-0.4640732003543174,-0.6245266876116945,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7477791961570859,,-0.7203652801866601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,2020-07-24,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-0.8371511749630806,-1.3902548313097733,-1.2416484450124112,-0.5914057718675493,-1.1448853872897156,-0.5393494216647893,-1.566046591948783,-1.080304425370754,-0.7775862587945372,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.8218782793645976,-0.47674388444738425,-1.3233887620688098,-2.117069600930176,-2.1537662387988123,-0.5154225363271775,-0.16832974997421937,,,-0.08781519217448903,-0.5531772442008251,-0.4186510905618977,-0.4640732003543174,-0.6245266876116945,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7477791961570859,,-0.7203652801866601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,2020-07-25,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-0.8371511749630806,-1.3902548313097733,-1.2416484450124112,-0.5914057718675493,-1.1448853872897156,-0.5393494216647893,-1.566046591948783,-1.080304425370754,-0.7775862587945372,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.8218782793645976,-0.47674388444738425,-1.3233887620688098,-2.117069600930176,-2.1537662387988123,-0.5154225363271775,-0.16832974997421937,,,-0.08781519217448903,-0.5531772442008251,-0.4186510905618977,-0.4640732003543174,-0.6245266876116945,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7477791961570859,,-0.7203652801866601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,2020-07-26,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-0.8371511749630806,-1.3902548313097733,-1.2416484450124112,-0.5914057718675493,-1.1448853872897156,-0.5393494216647893,-1.566046591948783,-1.080304425370754,-0.7775862587945372,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.8218782793645976,-0.47674388444738425,-1.3233887620688098,-2.117069600930176,-2.1537662387988123,-0.5154225363271775,-0.16832974997421937,,,-0.08781519217448903,-0.5531772442008251,-0.4186510905618977,-0.4640732003543174,-0.6245266876116945,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7477791961570859,,-0.7203652801866601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,2020-07-27,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-3.99034850952137,,-5.80204778156997,,,-3.99034850952137,,-5.80204778156997,-3.99034850952137,,,,,-3.99034850952137,,-4.594248266870903,-1.9152051995942572,-2.0326552345597366,-0.9800861215167584,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.8491824762079927,-1.566046591948783,-1.2719105330288543,-0.9236936839227164,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.955851390478719,-0.47674388444738425,-1.4209004652512505,-2.117069600930176,-2.1537662387988123,-0.5637404511896863,-0.16832974997421937,,,-0.08781519217448903,-0.6158527053339493,-0.4186510905618977,-0.5413735639336619,-0.6680010274315614,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7905877590988479,,-0.7448731670605314,,,2.5621296814725927,,2.0,,,2.5621296814725927,,2.0,2.5621296814725927,,,,,2.5621296814725927,,2.3747531209817283,,,2.0,,1.0,,,2.0,,1.0,2.0,,,,,2.0,,1.6666666666666667
1455,2020-07-28,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,-0.9556437071763421,,,,,0.641025641025641,-1.06382978723404,,-0.4234205911090144,,,,,-0.4604225861889035,0.641025641025641,-0.2702108982761697,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-1.2719105330288543,-0.8076850105436275,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.8400076602205462,-0.2715714935663545,-1.34651547266569,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5413735639336619,-0.6752504408051213,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7994500364170977,0.03731424808211985,-0.693832175375781,,,0.15299822167757804,,,,,2.0,2.0,,0.9281640823407784,,,,,0.7614475029340945,2.0,1.3071016344920752,,,2.0,,,,,1.0,1.0,,3.0,,,,,4.0,1.0,2.0
1456,2020-07-29,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,-0.17636684303351,-0.17636684303351,,,,,-0.17636684303351,,-0.17636684303351,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,2.0,2.0,,,,,2.0,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0
1457,2020-07-30,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,2020-07-31,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,2020-08-01,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,2020-08-02,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,2020-08-03,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,2020-08-04,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.9152051995942572,-2.0326552345597366,-1.0053814991631498,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.9599025920248961,-0.5801152085216608,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.6186647007337448,-0.2715714935663545,-1.2852327546131508,-2.117069600930176,-2.1537662387988123,-0.5954107866518675,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5412398665066936,-0.6662171921989168,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.7900913654323131,0.03731424808211985,-0.6921671805931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,2020-08-05,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,1.24610591900312,,,,,,,1.24610591900312,1.24610591900312,,,,,1.24610591900312,,1.24610591900312,-1.9152051995942572,-2.0326552345597366,-0.6295266864748214,-1.3902548313097733,-1.4867012281741476,-0.5914057718675493,-1.1448853872897156,-0.6044240292502071,-1.2873588795594226,-0.5204850420580102,-0.2704440734511688,-0.9539293307462213,-0.5285978862727627,-0.29018761632498674,-0.536280457975952,-0.29108673624750847,-0.2715714935663545,-1.1649668815824135,-2.117069600930176,-2.1537662387988123,-0.5747818229810309,-0.16832974997421937,,,-0.08781519217448903,-0.6042477685061359,-0.43490237583485364,-0.5209536941167504,-0.6410777487545007,-0.3399493136686527,-0.18036768057362199,,-0.18958770173061543,-0.763136380494388,0.03731424808211985,-0.6839276561661277,,,2.0,,,,,,,2.0,2.0,,,,,2.0,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,1.0
